url,modi_company_id,profil_perusahaan,perizinan_data
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426802199567785,611426802199567785,"{
  ""Nama Perusahaan"": ""BUKIT INTAN"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""0157/DPMPTSP.V/III/2023"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2116085122016038"",
    ""Komoditas"": ""Andesit"",
    ""Luas(ha)"": ""12.52000000"",
    ""TglMulaiBerlaku"": ""2023-03-16"",
    ""TglBerakhir"": ""2028-03-16"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. OGAN KOMERING ULU TIMUR"",
    ""Kabupaten"": ""KAB. OGAN KOMERING ULU TIMUR"",
    ""Provinsi"": ""Sumatera Selatan""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426928548778646,611426928548778646,"{
  ""Nama Perusahaan"": ""BUKIT INDAH NIRWANA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""20012300490530002"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2472066092023003"",
    ""Komoditas"": ""Batu Gamping untuk Industri"",
    ""Luas(ha)"": ""190.00000000"",
    ""TglMulaiBerlaku"": ""2024-10-11"",
    ""TglBerakhir"": ""2044-10-11"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. MOROWALI"",
    ""Kabupaten"": ""KAB. MOROWALI"",
    ""Provinsi"": ""Sulawesi Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426900027510915,611426900027510915,"{
  ""Nama Perusahaan"": ""BUKIT GAMPING RESOURCES"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""06092201329130010"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2474146092024003"",
    ""Komoditas"": ""Batu Gamping untuk Industri"",
    ""Luas(ha)"": ""624.55000000"",
    ""TglMulaiBerlaku"": ""2025-01-17"",
    ""TglBerakhir"": ""2045-01-16"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. BUTON TENGAH"",
    ""Kabupaten"": ""KAB. BUTON TENGAH"",
    ""Provinsi"": ""Sulawesi Tenggara""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426716912588408,611426716912588408,"{
  ""Nama Perusahaan"": ""BUKIT LABU MINING"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91201023627560003"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2361055392019001"",
    ""Komoditas"": ""Pasir Pasang"",
    ""Luas(ha)"": ""42.30000000"",
    ""TglMulaiBerlaku"": ""2023-09-01"",
    ""TglBerakhir"": ""2028-09-01"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SINTANG"",
    ""Kabupaten"": ""KAB. SINTANG"",
    ""Provinsi"": ""Kalimantan Barat""
  },
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91201023627560008"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2361055062020001"",
    ""Komoditas"": ""Andesit"",
    ""Luas(ha)"": ""14.00000000"",
    ""TglMulaiBerlaku"": ""2024-11-19"",
    ""TglBerakhir"": ""2029-11-19"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SINTANG"",
    ""Kabupaten"": ""KAB. SINTANG"",
    ""Provinsi"": ""Kalimantan Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426900098814197,611426900098814197,"{
  ""Nama Perusahaan"": ""BUKIT JAYA NUGRAHA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""19012200340430002"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""1235236092022016"",
    ""Komoditas"": ""Batu Gamping untuk Industri"",
    ""Luas(ha)"": ""98.62000000"",
    ""TglMulaiBerlaku"": ""2023-05-04"",
    ""TglBerakhir"": ""2030-05-04"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. TUBAN"",
    ""Kabupaten"": ""KAB. TUBAN"",
    ""Provinsi"": ""Jawa Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426821392702850,611426821392702850,"{
  ""Nama Perusahaan"": ""BUKIT MAHKOTA ENERGI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""18072200037860003"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2022-09-19"",
    ""TglBerakhir"": ""2027-09-18"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426878036777239,611426878036777239,"{
  ""Nama Perusahaan"": ""BUKIT MARMER ASWAJA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""31032200299760002"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""2235045052023026"",
    ""Komoditas"": ""Marmer"",
    ""Luas(ha)"": ""10.92000000"",
    ""TglMulaiBerlaku"": ""2023-09-06"",
    ""TglBerakhir"": ""2026-09-06"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. TULUNGAGUNG"",
    ""Kabupaten"": ""KAB. TULUNGAGUNG"",
    ""Provinsi"": ""Jawa Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426918163682324,611426918163682324,"{
  ""Nama Perusahaan"": ""BUKIT MAKMUR PERDANA"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91201038300610007"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""1472125402021003"",
    ""Komoditas"": ""Kerikil Berpasir Alami (Sirtu)"",
    ""Luas(ha)"": ""50.00000000"",
    ""TglMulaiBerlaku"": ""2024-11-19"",
    ""TglBerakhir"": ""2029-11-19"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. MOROWALI UTARA"",
    ""Kabupaten"": ""KAB. MOROWALI UTARA"",
    ""Provinsi"": ""Sulawesi Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426676253005546,611426676253005546,"{
  ""Nama Perusahaan"": ""BUKIT MAS MURTI PERSADA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91200063815250006"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""2235246152022001"",
    ""Komoditas"": ""Dolomit"",
    ""Luas(ha)"": ""9.95000000"",
    ""TglMulaiBerlaku"": ""2023-09-06"",
    ""TglBerakhir"": ""2030-09-05"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. LAMONGAN"",
    ""Kabupaten"": ""KAB. LAMONGAN"",
    ""Provinsi"": ""Jawa Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493884667491,611426493884667491,"{
  ""Nama Perusahaan"": ""BUKIT MAKMUR ISTINDO NIKELTAMA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""540.3/SK.001/DESDM/I/2012"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3472062122014003"",
    ""Komoditas"": ""Nikel"",
    ""Luas(ha)"": ""4778.00000000"",
    ""TglMulaiBerlaku"": ""2012-01-05"",
    ""TglBerakhir"": ""2030-01-28"",
    ""Tahapan CNC"": ""CNC-1"",
    ""Lokasi"": ""KAB. MOROWALI, KAB. MOROWALI UTARA"",
    ""Kabupaten"": ""KAB. MOROWALI"",
    ""Provinsi"": ""Sulawesi Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426735560465352,611426735560465352,"{
  ""Nama Perusahaan"": ""BUKIT MULTI ANUGRAH"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""02200067919150003"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3118085122014018"",
    ""Komoditas"": ""Andesit"",
    ""Luas(ha)"": ""16.64000000"",
    ""TglMulaiBerlaku"": ""2024-02-21"",
    ""TglBerakhir"": ""2029-08-11"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. WAY KANAN"",
    ""Kabupaten"": ""KAB. WAY KANAN"",
    ""Provinsi"": ""Lampung""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426769274279547,611426769274279547,"{
  ""Nama Perusahaan"": ""BUKIT MINERAL"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/35/IUP-OP/DPMPTSP-C.II/2020"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2361035392018309"",
    ""Komoditas"": ""Pasir Pasang"",
    ""Luas(ha)"": ""19.67000000"",
    ""TglMulaiBerlaku"": ""2020-11-26"",
    ""TglBerakhir"": ""2025-11-26"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SANGGAU"",
    ""Kabupaten"": ""KAB. SANGGAU"",
    ""Provinsi"": ""Kalimantan Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426814669232749,611426814669232749,"{
  ""Nama Perusahaan"": ""BUKIT PRIMA MAKMUR"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""07072200722520004"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2022-07-29"",
    ""TglBerakhir"": ""2027-07-28"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493884667493,611426493884667493,"{
  ""Nama Perusahaan"": ""BUKIT MENJANGAN LESTARI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/1251/IUP-OP/DPMPTSP/VII/2019"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3364023032014117"",
    ""Komoditas"": ""Batubara"",
    ""Luas(ha)"": ""2657.00000000"",
    ""TglMulaiBerlaku"": ""2019-07-15"",
    ""TglBerakhir"": ""2029-07-15"",
    ""Tahapan CNC"": ""CNC-1"",
    ""Lokasi"": ""KAB. KUTAI KARTANEGARA"",
    ""Kabupaten"": ""KAB. KUTAI KARTANEGARA"",
    ""Provinsi"": ""Kalimantan Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493888862462,611426493888862462,"{
  ""Nama Perusahaan"": ""BUKIT RAYA COAL MINING"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/3296/IUP-OP/DPMPTSP/V/2020"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3364023032014313"",
    ""Komoditas"": ""Batubara"",
    ""Luas(ha)"": ""418.00000000"",
    ""TglMulaiBerlaku"": ""2020-05-22"",
    ""TglBerakhir"": ""2030-05-22"",
    ""Tahapan CNC"": ""CNC-9"",
    ""Lokasi"": ""KAB. KUTAI KARTANEGARA"",
    ""Kabupaten"": ""KAB. KUTAI KARTANEGARA"",
    ""Provinsi"": ""Kalimantan Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426762970239587,611426762970239587,"{
  ""Nama Perusahaan"": ""BUKIT SAFA MARWA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91202037502320001"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""1113075442021001"",
    ""Komoditas"": ""Batu Gamping"",
    ""Luas(ha)"": ""20.00000000"",
    ""TglMulaiBerlaku"": ""2023-11-06"",
    ""TglBerakhir"": ""2028-11-06"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. LIMA PULUH KOTA"",
    ""Kabupaten"": ""KAB. LIMA PULUH KOTA"",
    ""Provinsi"": ""Sumatera Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426883887830558,611426883887830558,"{
  ""Nama Perusahaan"": ""BUKIT TAMPOMAS LESTARI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""21062301139950008"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""2232115402024001"",
    ""Komoditas"": ""Kerikil Berpasir Alami (Sirtu)"",
    ""Luas(ha)"": ""5.46000000"",
    ""TglMulaiBerlaku"": ""2024-04-16"",
    ""TglBerakhir"": ""2027-04-15"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SUMEDANG"",
    ""Kabupaten"": ""KAB. SUMEDANG"",
    ""Provinsi"": ""Jawa Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426856381587033,611426856381587033,"{
  ""Nama Perusahaan"": ""BUKIT MINERAL JAYA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""20032300643290001"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2023-05-08"",
    ""TglBerakhir"": ""2028-05-08"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426923356231892,611426923356231892,"{
  ""Nama Perusahaan"": ""BUKIT TAMBANG SELARAS"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""13042200570450006"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""2362074052024089"",
    ""Komoditas"": ""Pasir Kuarsa"",
    ""Luas(ha)"": ""3097.00000000"",
    ""TglMulaiBerlaku"": ""2024-09-19"",
    ""TglBerakhir"": ""2031-09-18"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SERUYAN"",
    ""Kabupaten"": ""KAB. SERUYAN"",
    ""Provinsi"": ""Kalimantan Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426900065261276,611426900065261276,"{
  ""Nama Perusahaan"": ""BUKIT PUTIH NUSANTARA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""23042200034150005"",
    ""TahapanKegiatan"": ""EKSPLORASI"",
    ""KodeWIUP"": ""2362074052024006"",
    ""Komoditas"": ""Pasir Kuarsa"",
    ""Luas(ha)"": ""374.00000000"",
    ""TglMulaiBerlaku"": ""2024-05-06"",
    ""TglBerakhir"": ""2031-05-06"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SERUYAN"",
    ""Kabupaten"": ""KAB. SERUYAN"",
    ""Provinsi"": ""Kalimantan Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426763108653373,611426763108653373,"{
  ""Nama Perusahaan"": ""BUKIT TANAMERA SEJAHTERA"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""570/142/DESDM-IUPOP/XII/DPMPTSP-2020"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2362034332020104"",
    ""Komoditas"": ""Zirkon"",
    ""Luas(ha)"": ""150.40000000"",
    ""TglMulaiBerlaku"": ""2020-12-08"",
    ""TglBerakhir"": ""2030-12-08"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. KAPUAS"",
    ""Kabupaten"": ""KAB. KAPUAS"",
    ""Provinsi"": ""Kalimantan Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426835133240080,611426835133240080,"{
  ""Nama Perusahaan"": ""BUKIT TELAWI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""SIPB"",
    ""NomorPerizinan"": ""91201008409610026"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2362075402023001"",
    ""Komoditas"": ""Kerikil Berpasir Alami (Sirtu)"",
    ""Luas(ha)"": ""7.00000000"",
    ""TglMulaiBerlaku"": ""2023-11-11"",
    ""TglBerakhir"": ""2026-11-10"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SERUYAN"",
    ""Kabupaten"": ""KAB. SERUYAN"",
    ""Provinsi"": ""Kalimantan Tengah""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426697677510327,611426697677510327,"{
  ""Nama Perusahaan"": ""BUKIT UHUD"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/7355/IUP-OP-BTN/DPMPTSP/XII/2020"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2364015122015002"",
    ""Komoditas"": ""Andesit"",
    ""Luas(ha)"": ""190.09000000"",
    ""TglMulaiBerlaku"": ""2020-12-08"",
    ""TglBerakhir"": ""2025-12-08"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. PASER"",
    ""Kabupaten"": ""KAB. PASER"",
    ""Provinsi"": ""Kalimantan Timur""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493893057811,611426493893057811,"{
  ""Nama Perusahaan"": ""BUKIT TIMAH"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""188.44/282/DPE/2016"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3119012112014104"",
    ""Komoditas"": ""Timah"",
    ""Luas(ha)"": ""18.00000000"",
    ""TglMulaiBerlaku"": ""2016-03-29"",
    ""TglBerakhir"": ""2026-03-29"",
    ""Tahapan CNC"": ""CNC-6"",
    ""Lokasi"": ""KAB. BANGKA"",
    ""Kabupaten"": ""KAB. BANGKA"",
    ""Provinsi"": ""Bangka Belitung""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493893057810,611426493893057810,"{
  ""Nama Perusahaan"": ""BUKIT TELUNJUK"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/223/KEP/PERTAMBEN/2010"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3116043032014033"",
    ""Komoditas"": ""Batubara"",
    ""Luas(ha)"": ""500.00000000"",
    ""TglMulaiBerlaku"": ""2010-05-21"",
    ""TglBerakhir"": ""2026-05-21"",
    ""Tahapan CNC"": ""CNC-8"",
    ""Lokasi"": ""KAB. LAHAT"",
    ""Kabupaten"": ""KAB. LAHAT"",
    ""Provinsi"": ""Sumatera Selatan""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426676232034789,611426676232034789,"{
  ""Nama Perusahaan"": ""BUKIT TIGA PERMATA"",
  ""Jenis Badan Usaha"": ""CV""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""91203014619150010"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2232115402020002"",
    ""Komoditas"": ""Kerikil Berpasir Alami (Sirtu)"",
    ""Luas(ha)"": ""5.72000000"",
    ""TglMulaiBerlaku"": ""2023-08-27"",
    ""TglBerakhir"": ""2028-08-27"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SUMEDANG"",
    ""Kabupaten"": ""KAB. SUMEDANG"",
    ""Provinsi"": ""Jawa Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426723245987666,611426723245987666,"{
  ""Nama Perusahaan"": ""BUMI ALAM JAYA ANUGRAH"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""53/1/IUP/PMDN/2021"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2021-02-03"",
    ""TglBerakhir"": ""2026-02-02"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426906302192962,611426906302192962,"{
  ""Nama Perusahaan"": ""BULAN ENERGI MANDIRI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""16042400404130005"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2024-07-24"",
    ""TglBerakhir"": ""2029-07-23"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426878103887385,611426878103887385,"{
  ""Nama Perusahaan"": ""BUKIT VILLA PUTRI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""07112200632670005"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""2113025442020220"",
    ""Komoditas"": ""Batu Gamping"",
    ""Luas(ha)"": ""11.80000000"",
    ""TglMulaiBerlaku"": ""2024-04-26"",
    ""TglBerakhir"": ""2029-04-26"",
    ""Tahapan CNC"": ""CNC"",
    ""Lokasi"": ""KAB. SOLOK"",
    ""Kabupaten"": ""KAB. SOLOK"",
    ""Provinsi"": ""Sumatera Barat""
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426911926754303,611426911926754303,"{
  ""Nama Perusahaan"": ""BULIAN BARA SEJAHTERAH"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""08052403770520001"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2024-10-01"",
    ""TglBerakhir"": ""2029-10-01"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426649292020018,611426649292020018,"{
  ""Nama Perusahaan"": ""BULK COMMODITIES INDONESIA"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""81200007810040001"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2023-01-19"",
    ""TglBerakhir"": ""2028-01-19"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  },
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""81200007810040002"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2023-02-14"",
    ""TglBerakhir"": ""2028-02-14"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426923456893857,611426923456893857,"{
  ""Nama Perusahaan"": ""BUMI ALAM SEJAHTERA ENERGI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IPP"",
    ""NomorPerizinan"": ""08092400282510002"",
    ""TahapanKegiatan"": null,
    ""KodeWIUP"": null,
    ""Komoditas"": null,
    ""Luas(ha)"": null,
    ""TglMulaiBerlaku"": ""2025-02-27"",
    ""TglBerakhir"": ""2030-02-26"",
    ""Tahapan CNC"": null,
    ""Lokasi"": """",
    ""Kabupaten"": null,
    ""Provinsi"": null
  }
]"
https://minerbaone.esdm.go.id/api/common/v2/publik/badan-usaha/611426493897251076,611426493897251076,"{
  ""Nama Perusahaan"": ""BULAWAN DAYA LESTARI"",
  ""Jenis Badan Usaha"": ""PT""
}","[
  {
    ""JenisPerizinan"": ""IUP"",
    ""NomorPerizinan"": ""503/DPMPTSP/IUP-OP/241/X/2020"",
    ""TahapanKegiatan"": ""OPERASI PRODUKSI"",
    ""KodeWIUP"": ""3471012062014004"",
    ""Komoditas"": ""Emas"",
    ""Luas(ha)"": ""99.84000000"",
    ""TglMulaiBerlaku"": ""2019-03-11"",
    ""TglBerakhir"": ""2029-03-11"",
    ""Tahapan CNC"": ""CNC-1"",
    ""Lokasi"": ""KAB. BOLAANG MONGONDOW"",
    ""Kabupaten"": ""KAB. BOLAANG MONGONDOW"",
    ""Provinsi"": ""Sulawesi Utara""
  }
]"
