,longitude,latitude,id,potential,commodity,group,location,city,province,object_name,total_reserve,total_resource,unit,year_measured
327,113.647,-1.08,TUpRMVNHSU42Qi9hb0NuMWZyODlQUT09,Mineral Logam,Emas Primer,Logam Mulia,Tumbang Pajangei,Gunung Mas,Kalimantan Tengah,Emas Primer Tumbang Pajangei,9517868.0,1831178.0,Ton,2022
328,115.220158,0.708941,T004U1lJU2xDSk1HTm5KaGg5V05sdz09,Mineral Logam,Emas Primer,Logam Mulia,Long Bagun Ulu,Mahakam Ulu,Kalimantan Timur,Emas Primer Long Bagun Ulu,15.0,15.0,Ton,2022
329,106.349,-6.824,MVBXQmpwZkVIQ3d6MVVqRjVBR291QT09,Mineral Logam,Emas Primer,Logam Mulia,Neglasari,Lebak,Banten,Emas Primer Neglasari,10298245.0,6367617.0,Ton,2022
330,106.273,-6.833,WTN5Nk9UbHgxU1M0emhtWmZzeFMwUT09,Mineral Logam,Emas Primer,Logam Mulia,Cadas Gantung,Lebak,Banten,Emas Primer Cadas Gantung,150000000.0,0.0,Ton,2022
331,106.18,-6.824,Rm9jQ0hOOHY4ZWQ0ZE9xajhnaklQdz09,Mineral Logam,Emas Primer,Logam Mulia,Mekarsari,Lebak,Banten,Emas Primer Mekarsari,0.0,1113000.0,Ton,2022
332,106.431,-6.813,VzRvb0tLUCs0QndBOWFEOElGbDNUQT09,Mineral Logam,Emas Primer,Logam Mulia,Girimukti,Lebak,Banten,Emas Primer Girimukti,0.0,168000000.0,Ton,2022
333,106.341,-6.858,cExleHp1SzdQUExtNmVSNzBMMmxMUT09,Mineral Logam,Emas Primer,Logam Mulia,Cidikit,Lebak,Banten,Emas Primer Cidikit,624000000.0,54864000.0,Ton,2022
334,106.347,-6.791,QUxGejNoOXVQaUl0SnlkN3lIL21pQT09,Mineral Logam,Emas Primer,Logam Mulia,Hegarmanah,Lebak,Banten,Emas Primer Hegarmanah,0.0,93750000.0,Ton,2022
335,120.288,-2.13,UjA1cWZhYVMrdDdseGFsSGJwYmJaUT09,Mineral Logam,Emas Primer,Logam Mulia,Onondwoa,Luwu Utara,Sulawesi Selatan,Emas Primer Onondwoa,650349452.0,244913445.0,Ton,2022
336,135.821,-4.365,Wm1JMjNxSmlJWDhUNUJQWksycDcvZz09,Mineral Logam,Emas Primer,Logam Mulia,Blok Kipia,Mimika,Papua,Emas Primer Blok Kipia,933.991,0.0,Ton,2022
337,136.023,-4.367,VTgwN1FEYmpEQ1pjV0NvL3lxKzJPZz09,Mineral Logam,Emas Primer,Logam Mulia,Blok Kapiraya Wakia,Mimika,Papua,Emas Primer Blok Kapiraya Wakia,14425423.218,0.0,Ton,2022
338,122.542,0.801,M290djFDTjlENisxUEFFR1d5Y3lQQT09,Mineral Logam,Emas Primer,Logam Mulia,Lomoli,Gorontalo,Gorontalo,Emas Primer Lomoli,29400000.0,0.0,Ton,2022
339,122.59,0.785,OVMyU1BNekVBVDFvWHFka0NzZEhsdz09,Mineral Logam,Emas Primer,Logam Mulia,Bongo-Serayu,Gorontalo,Gorontalo,Emas Primer Bongo-Serayu,76720000.0,0.0,Ton,2022
340,122.571,0.794,N09mbWlCTWJHOFpIVGdHbWt4L0FhZz09,Mineral Logam,Emas Primer,Logam Mulia,Moholu,Gorontalo,Gorontalo,Emas Primer Moholu,3500000.0,0.0,Ton,2022
341,123.424,0.344,YVNNdHhzSm0vZE5NOFVuNUp4SmJmdz09,Mineral Logam,Emas Primer,Logam Mulia,Sogitia,Bone Bolango,Gorontalo,Emas Primer Sogitia,65500000.0,0.0,Ton,2022
342,110.724,0.564,VThhcFRkZXdVOWo3M2VkTkp3QnJqUT09,Mineral Logam,Emas Primer,Logam Mulia,Empiyang,Sanggau,Kalimantan Barat,Emas Primer Empiyang,17.9,0.0,Ton,2022
343,109.106,0.658,NFRONkJ2Ky9uWXlSaDczQ2puY015UT09,Mineral Logam,Emas Primer,Logam Mulia,Serindu,Bengkayang,Kalimantan Barat,Emas Primer Serindu,0.0,780.1036,Ton,2022
344,109.182,0.761,Vi9meFBGMmo1b1BCTzR4Z0c5Umd4QT09,Mineral Logam,Emas Primer,Logam Mulia,Benawa Bakti,Bengkayang,Kalimantan Barat,Emas Primer Benawa Bakti,0.0,0.8496,Ton,2022
345,110.332,0.905,aXpJSFhyNDNDeDhyQ2tGdFpJbXFsUT09,Mineral Logam,Emas Primer,Logam Mulia,Senyang,Sanggau,Kalimantan Barat,Emas Primer Senyang,0.0,5.59,Ton,2022
346,110.617,-1.155,eU1yYzVqT3h3c1ZjK0VPd3ZtWmtWQT09,Mineral Logam,Emas Primer,Logam Mulia,Muara Jekak,Ketapang,Kalimantan Barat,Emas Primer Muara Jekak,6207063.03,3844033.53,Ton,2022
347,110.685,0.83,THZyRFZuTzFZeTJ6SUxmcVZPVWRiQT09,Mineral Logam,Emas Primer,Logam Mulia,Malenggang 1,Sanggau,Kalimantan Barat,Emas Primer Malenggang 1,875236.0,327288.0,Ton,2022
348,105.062,-5.673,QnhpSXJOMXZMK2d6bWVYd3lWbHNDdz09,Mineral Logam,Emas Primer,Logam Mulia,Pekon Sidoharjo,Tanggamus,Lampung,Emas Primer Pekon Sidoharjo,153037.0,2.0277,Ton,2022
349,99.827,0.624,UFFkQ1c4ZlZiQS9jZXFSKytoSzY2Zz09,Mineral Logam,Emas Primer,Logam Mulia,Muaro Botung,Mandailing Natal,Sumatera Utara,Emas Primer Muaro Botung,28763975.0,7223930.0,Ton,2022
350,127.686028,1.83118,Ui9rYkdRcy9CNW1JWHFnR3J4WHBTQT09,Mineral Logam,Emas Primer,Logam Mulia,Dokodokoto,Halmahera Barat,Maluku Utara,Emas Primer Dokodokoto,5045000.0,1322510.0,Ton,2022
351,124.557,1.093,U2loSzQySVhkOEI1TkE5anNjNzF2UT09,Mineral Logam,Emas Primer,Logam Mulia,Tokin,Minahasa Selatan,Sulawesi Utara,Emas Primer Tokin,333949.0,481126.0,Ton,2022
352,124.548,1.066,SENTTmxZOXVONklGOUM5d2QvdTM5UT09,Mineral Logam,Emas Primer,Logam Mulia,Picuan,Minahasa Selatan,Sulawesi Utara,Emas Primer Picuan,1720682.0,519053.0,Ton,2022
353,124.66,0.896,ck9ZVUhEZnFyd2VoQitnejZmSnVuQT09,Mineral Logam,Emas Primer,Logam Mulia,Leon,Minahasa Tenggara,Sulawesi Utara,Emas Primer Leon,3432500.0,731979.0,Ton,2022
354,116.989,3.227,ZnRGZTh1YzA4MW1LcHFkQUlEUWFoQT09,Mineral Logam,Emas Primer,Logam Mulia,Nyabi/Adau,Bulungan,Kalimantan Utara,Emas Primer Nyabi/Adau,410000.0,0.0,Ton,2022
355,116.985,3.227,Ni9RTnNDU2VUYjJON1R1WEI1NGEvQT09,Mineral Logam,Emas Primer,Logam Mulia,Lipan,Bulungan,Kalimantan Utara,Emas Primer Lipan,210000.0,0.0,Ton,2022
356,117.543,-8.955,MmRUMU9LcnV2c1pLS3FHeWVjcDhyUT09,Mineral Logam,Emas Primer,Logam Mulia,Sebunga,Sumbawa,Nusa Tenggara Barat,Emas Primer Sebunga,3189808.0,1449253.0,Ton,2022
357,117.531,-8.96,TUlYcFFUczRYSHRERzJFVXhGaENhZz09,Mineral Logam,Emas Primer,Logam Mulia,Rambo Joe,Sumbawa,Nusa Tenggara Barat,Emas Primer Rambo Joe,1940687.0,1203205.0,Ton,2022
358,97.322,3.199,dlQ4T2JyRHU5SUZ0bHV0bTNSUExYUT09,Mineral Logam,Emas Primer,Logam Mulia,Pala-Jelatang,Aceh Selatan,Aceh,Emas Primer Pala-Jelatang,523408.0,523408.0,Ton,2022
359,119.504,-2.5,Mk84VDFCV1JIbEU5R0krU29iNkpOQT09,Mineral Logam,Emas Primer,Logam Mulia,Karataun,Mamuju,Sulawesi Barat,Emas Primer Karataun,0.0,3278429.0,Ton,2022
360,106.386,-6.888,c3lnYjBWU0IrbjBjYVMrdHV2c0JmQT09,Mineral Logam,Emas Primer,Logam Mulia,Cijengkol,Lebak,Banten,Emas Primer Cijengkol,0.0,95000.0,Ton,2022
361,122.776,0.842,NjVzeFZjbEFqWlpKYnJ4bGpZYVVHZz09,Mineral Logam,Emas Primer,Logam Mulia,Ilangata,Gorontalo Utara,Gorontalo,Emas Primer Ilangata,2415431.0,0.0,Ton,2022
362,105.046,-5.541,MEFtWi9Ta3V4elE3NnVvQjdSakVOZz09,Mineral Logam,Emas Primer,Logam Mulia,Gunung Rejo,Pesawaran,Lampung,Emas Primer Gunung Rejo,2808000.0,0.0,Ton,2022
363,125.114,1.56275,RmFTcmFwSEd2b1M2cUdzTng1YisrZz09,Mineral Logam,Emas Primer,Logam Mulia,Stockpile MSM,Minahasa Utara,Sulawesi Utara,Emas Primer Stockpile MSM,0.0,6967000.0,Ton,2022
364,126.326,-7.71105,RG9PSU91bk9JdStnTXJFeUxVYldDdz09,Mineral Logam,Emas Primer,Logam Mulia,Partolang,Maluku Barat Daya,Maluku,Emas Primer Partolang,200000.0,0.0,Ton,2022
365,121.953573,-4.701237,bFlXMG9qR1RTQmdmcE4rWUlsckt6UT09,Mineral Logam,Emas Primer,Logam Mulia,Rarowatu,Bombana,Sulawesi Tenggara,Emas Primer Rarowatu,1510613.0,982246.0,Ton,2022
366,122.773901,0.832993,cFJxMUpscEhubXZETGpLZml4UEdRZz09,Mineral Logam,Emas Primer,Logam Mulia,Nabila,Gorontalo Utara,Gorontalo,Emas Primer Nabila,735256.1,0.0,Ton,2022
367,125.114,1.56275,emh2eWQzam1nR0h4U3dnbTIxbytzdz09,Mineral Logam,Emas Primer,Logam Mulia,Araren North,Minahasa Utara,Sulawesi Utara,Emas Primer Araren North,3508000.0,104000.0,Ton,2022
368,125.094,1.56377,cHQ2dVpUaWU5Vi9LZFE2Y2NjOTVxQT09,Mineral Logam,Emas Primer,Logam Mulia,Kopra 4 North,Minahasa Utara,Sulawesi Utara,Emas Primer Kopra 4 North,330000.0,0.0,Ton,2022
369,124.49,0.628462,S0t1RFlLVkp1bHE2bm5JVncxYys4dz09,Mineral Logam,Emas Primer,Logam Mulia,Lanut,Bolaang Mongondow Timur,Sulawesi Utara,Emas Primer Lanut,6407000.0,2711000.0,Ton,2022
370,124.685,0.912972,YTJ0b3hmbHFwKzFNcGc1TndKaEU0QT09,Mineral Logam,Emas Primer,Logam Mulia,Pasolo,Minahasa Tenggara,Sulawesi Utara,Emas Primer Pasolo,3000000.0,5700000.0,Ton,2022
371,113.513,-1.088,a003UG9lUXNXME1KeUttTmExNG0vUT09,Mineral Logam,Emas Primer,Logam Mulia,Sei Antai,Gunung Mas,Kalimantan Tengah,Emas Primer Sei Antai,14844211.0,5758400.0,Ton,2022
372,113.62,-1.163,MVY0V08rK2ZrRGVPbUdOdGZwVkx0QT09,Mineral Logam,Emas Primer,Logam Mulia,Jangkit,Gunung Mas,Kalimantan Tengah,Emas Primer Jangkit,671000.0,671000.0,Ton,2022
373,117.531,-8.95955,bVozS0Z2RERid2NXZmlCNDRjOHVkZz09,Mineral Logam,Emas Primer,Logam Mulia,Blok Z7 Z9 dan Blok Z7 Z10,Sumbawa,Nusa Tenggara Barat,Emas Primer Blok Z7 Z9 dan Blok Z7 Z10,0.0,0.0,Ton,2022
374,116.989,3.22667,ckhBanNqczJYUHZFU0xJem5HNU8vUT09,Mineral Logam,Emas Primer,Logam Mulia,Sekatak,Bulungan,Kalimantan Utara,Emas Primer Sekatak,55321606.0,47631635.0,Ton,2022
375,121.868,-4.59167,enh4MnBRRFF3TGd3NllURCtNUDRTQT09,Mineral Logam,Emas Primer,Logam Mulia,Wanuambutea,Kolaka Timur,Sulawesi Tenggara,Emas Primer Wanuambutea,529349.246,0.0,Ton,2022
376,118.455423,-8.840789,YTRlajNMRFJKRWJBQjUxcHFBK1llQT09,Mineral Logam,Emas Primer,Logam Mulia,Onto,Bima,Nusa Tenggara Barat,Emas Primer Onto,1720000000.0,0.0,Ton,2022
377,117.390427,-8.982532,WUtHTWNoY2dQTjB6eVVZUktyajJTQT09,Mineral Logam,Emas Primer,Logam Mulia,Ladam,Sumbawa,Nusa Tenggara Barat,Emas Primer Ladam,7110000.0,0.0,Ton,2022
378,116.000991,-1.796077,VUE2THp3cDNsa29KYjR4Q1hEZE0wUT09,Mineral Logam,Emas Primer,Logam Mulia,Tudak,Paser,Kalimantan Timur,Emas Primer Tudak,3850068.3962,1572949.5213,Ton,2022
379,115.977337,-1.880002,VVBHYzQwaXd2YnViR3plM0F0d1BoQT09,Mineral Logam,Emas Primer,Logam Mulia,Kelian,Paser,Kalimantan Timur,Emas Primer Kelian,9283026.8199,1955581.2486,Ton,2022
380,115.982068,-1.928465,akJ5MzlsQW9YeTFwMjg4bUJ5MVN4QT09,Mineral Logam,Emas Primer,Logam Mulia,Sampi,Paser,Kalimantan Timur,Emas Primer Sampi,499782.9973,329491.5818,Ton,2022
381,106.585639,-7.100657,OTJhYlFiNVVCMmV5dE1rczhuT0VEUT09,Mineral Logam,Emas Primer,Logam Mulia,Kertajaya,Sukabumi,Jawa Barat,Emas Primer Kertajaya,3700000.0,2440528.0,Ton,2022
382,127.630053,1.015915,d2ZXOEsrU1JWa0YrNzVuYnpTaCtvQT09,Mineral Logam,Emas Primer,Logam Mulia,Akelamo Kao,Halmahera Utara,Maluku Utara,Emas Primer Akelamo Kao,3753520.0,1625361.0,Ton,2022
383,127.60166,0.546637,M3dNWnlFemFKeWptWFVXR3BsMXZCdz09,Mineral Logam,Emas Primer,Logam Mulia,Akelamo,Kota Tidore Kepulauan,Maluku Utara,Emas Primer Akelamo,119986000.0,4007609.0,Ton,2022
384,127.388779,-7.528211,T243THZUR3E0Y3dSY2xPYXRmbDdEUT09,Mineral Logam,Emas Primer,Logam Mulia,North Romang,Maluku Barat Daya,Maluku,Emas Primer North Romang,31930000.0,0.0,Ton,2022
385,127.770005,1.15683,bmVqNzgxY0FjeU8zbFYxTFVDSVFPdz09,Mineral Logam,Emas Primer,Logam Mulia,Tabobo,Halmahera Utara,Maluku Utara,Emas Primer Tabobo,13700000.0,0.0,Ton,2022
386,99.081,1.535,T1VzanFnUE4zNXJYSEc3a1E1bVpyZz09,Mineral Logam,Emas Primer,Logam Mulia,Coluvium,Tapanuli Selatan,Sumatera Utara,Emas Primer Coluvium,3000000.0,1700000.0,Ton,2022
387,126.343817,-7.709315,WnZORmVrUHBnaW43QTZ3NXVlVGltQT09,Mineral Logam,Emas Primer,Logam Mulia,Partolang Barat,Maluku Barat Daya,Maluku,Emas Primer Partolang Barat,11800000.0,0.0,Ton,2022
388,126.326,-7.71105,OTNVUkhDVjg5b3VXVWc1NjRTZng3UT09,Mineral Logam,Emas Primer,Logam Mulia,Wetar (AIM),Maluku Barat Daya,Maluku,Emas Primer Wetar (AIM),7800000.0,7700000.0,Ton,2022
