,longitude,latitude,id,potential,commodity,group,location,city,province,object_name,total_reserve,total_resource,unit,year_measured
76,121.971,-2.914,N0EzUjJrZ0xHUExvVnlTeVZQeE5uQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Bahodopi (PT PAS),Morowali,Sulawesi Tengah,Nikel Bahodopi (PT PAS),0.0,36400000.0,Ton,2022
77,121.975,-2.698,VjF3SGlSQnRuS0pEenhibElOb1hRUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Bahomoahi,Morowali,Sulawesi Tengah,Nikel Bahomoahi,10000000.0,0.0,Ton,2022
78,122.179,-4.382,Y3BNN2k2UWl3OXJqVTdXUnhXUFp2Zz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Blok Utara Ngapaaha,Konawe Selatan,Sulawesi Tenggara,Nikel Blok Utara Ngapaaha,15160702.78,12593942.0,Ton,2022
79,122.368,-3.418,UUNvZmpiS092dS82WlpGc1pibDk1UT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Langgikima,Konawe Utara,Sulawesi Tenggara,Nikel Langgikima,334240000.0,0.0,Ton,2022
80,122.201,-3.378,RFJtUVJiZVdwdE5Kc1BQUElHMlVEUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Morombo (Bososi),Konawe Utara,Sulawesi Tenggara,Nikel Morombo (Bososi),13639000.0,692000.0,Ton,2022
81,122.603,-0.812,MVNyb0Z3QUpCaVdhWlB1ZndWbC9zdz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Naim,Banggai,Sulawesi Tengah,Nikel Naim,12264263.0,0.0,Ton,2022
82,127.972,0.662,bjBLMG5UQnZudy9ac2Zzd1lvajlsQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Kao Rahai Barat,Halmahera Timur,Maluku Utara,Nikel Kao Rahai Barat,42267556.0,28161000.0,Ton,2022
83,127.99,0.695,VURsNDBleFgrbDZOamdUSDA1Z3RlZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Kao Rahai Timur,Halmahera Timur,Maluku Utara,Nikel Kao Rahai Timur,31470000.0,0.0,Ton,2022
84,121.05,-3.214,RU5wcEJyUFRBMjNrWTlQNHAvclpKQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Olo-Oloho,Kolaka Utara,Sulawesi Tenggara,Nikel Olo-Oloho,3786070.0,0.0,Ton,2022
85,122.283,-3.349,UTdlek13Mmt4U0lxdzlvRlQ1alVQUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Morombo (DMS),Konawe Utara,Sulawesi Tenggara,Nikel Morombo (DMS),13541000.0,0.0,Ton,2022
86,122.452,-3.814,TVhOVUxjaHNrWkJOMkZjc1BoU3FSdz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Sawa,Konawe Utara,Sulawesi Tenggara,Nikel Sawa,17124000.0,0.0,Ton,2022
87,122.258,-3.672,NEpneWpLS0dKaE9wdjIzT0tLdThJQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Lasolo (DMS),Konawe Utara,Sulawesi Tenggara,Nikel Lasolo (DMS),88920000.0,8738675.0,Ton,2022
88,122.3,-3.281,MnFqNjcyZVdENVZPUFVheEFlV09Ldz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Lameluru,Konawe Utara,Sulawesi Tenggara,Nikel Lameluru,9000000.0,0.0,Ton,2022
89,127.921,0.538,eEZJNUlGaVpnQjZ2U0NqcWR2ZG4xZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Jiguru,Halmahera Tengah,Maluku Utara,Nikel Jiguru,6440000.0,0.0,Ton,2022
90,127.955,0.584,L0lMQ0hpak8wNUtOKzVNZ2tPNjNHUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Blok Sagantel dan Sakaulen,Halmahera Tengah,Maluku Utara,Nikel Blok Sagantel dan Sakaulen,74902309.0,38037330.0,Ton,2022
91,128.16,0.542,NUUxUmhOaUtKcEJrSVNIbWxscUI0UT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Messa,Halmahera Tengah,Maluku Utara,Nikel Messa,11863000.0,1189000.0,Ton,2022
92,128.576,1.481,MTJnYUxubFpSdDFDNDlWTDZ2a1pCZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Bololo,Halmahera Timur,Maluku Utara,Nikel Bololo,0.0,35640000.0,Ton,2022
93,128.065,0.621,R2EydVlsOWc3YzJobmh6S0xzbU1ZQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Bukit Limber Timurlaut,Halmahera Timur,Maluku Utara,Nikel Bukit Limber Timurlaut,144210000.0,32170000.0,Ton,2022
94,123.117,-4.217,RW8vWm1BTEphVzFxOHowWDFmL3Nmdz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Roko roko,Konawe Kepulauan,Sulawesi Tenggara,Nikel Roko roko,281500.0,8700000.0,Ton,2022
95,121.102,-2.762,emdOaWllSmtXTEtMcFFvVFVxK1ovQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Desa Harapan,Luwu Timur,Sulawesi Selatan,Nikel Desa Harapan,67800000.0,0.0,Ton,2022
96,122.605,-0.812,TU9qQUVMY3pRUG14dnlHUUlQZFNhQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Longgona Barat,Banggai,Sulawesi Tengah,Nikel Longgona Barat,5148000.0,3960000.0,Ton,2022
97,122.99,-0.735,WFU1anJweDZSRFp1ckQ0b3ViaExRZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Siuna,Banggai,Sulawesi Tengah,Nikel Siuna,21279063.0,787500.0,Ton,2022
98,122.603,-0.812,bFdOVzArS2dZRFlVUUR3TzRJc0hRUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Koninis,Banggai,Sulawesi Tengah,Nikel Koninis,27019500.0,4040000.0,Ton,2022
99,122.085,-1.571,d2hlTDBWcGlGbmlQWmo0VVNyb3d1QT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Lembah Kramat,Banggai,Sulawesi Tengah,Nikel Lembah Kramat,7200000.0,4464000.0,Ton,2022
100,121.385,-2.162,VnZmVEdOV25aUlZ5V2xkVkRPcW8yUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Molino 1,Morowali Utara,Sulawesi Tengah,Nikel Molino 1,72254587.0,28446417.0,Ton,2022
101,121.281,-1.801,b1QvQTN1bGg0eXA1elhLOTN2eEp4dz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Tamainusu,Morowali Utara,Sulawesi Tengah,Nikel Tamainusu,12212640.0,0.0,Ton,2022
102,121.318,-1.879,dmE2YnBrUnhtYW9OSEpnZ2drNW1IQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Ungkaya,Morowali Utara,Sulawesi Tengah,Nikel Ungkaya,25620000.0,17753381.0,Ton,2022
103,121.316,-1.983,VmhiY0V1clJmRVdMQkVTUmF4ZGEwdz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Lambolo,Morowali Utara,Sulawesi Tengah,Nikel Lambolo,11546410.0,10878832.0,Ton,2022
104,121.346727,-1.892147,RlIyS1R2OExvdWU2bm1pcWgrUjh6dz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Ganda ganda,Morowali Utara,Sulawesi Tengah,Nikel Ganda ganda,1430000.0,0.0,Ton,2022
105,121.317,-1.946,T3dGNms0dnNLN0phK05iY3pxY2xLQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Torete,Morowali Utara,Sulawesi Tengah,Nikel Torete,3100000.0,2350000.0,Ton,2022
106,122.275,-3.131,N2wwUHUvSUJnNkdwTWw5L2tRQ1Zidz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Matarape,Morowali,Sulawesi Tengah,Nikel Matarape,32420000.0,10720000.0,Ton,2022
107,121.810746,-2.711087,MXkwNXF3VUZ6VXZObThEdmlnbUVvQT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Ululere,Morowali,Sulawesi Tengah,Nikel Ululere,8789444.0,13830000.0,Ton,2022
108,122.168623,-2.939098,WnUyV29mczR1cm5LNXltZW05Uk1EUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Tangofa,Morowali,Sulawesi Tengah,Nikel Tangofa,45170000.0,10780000.0,Ton,2022
109,122.302993,-2.940985,YnMzaFJodkpKb211cW90M0RoMUlQUT09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,One Ete,Morowali,Sulawesi Tengah,Nikel One Ete,35884831.0,24325703.0,Ton,2022
110,122.065,-2.767,WldFWmFpaGQ4LzV0OFBSSTZFMFZGZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Lalampu,Morowali,Sulawesi Tengah,Nikel Lalampu,2688000.0,20189440.0,Ton,2022
111,122.102,-2.795,aTA3allBbFloVWthWUNnV2ExR1Rndz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Keurea,Morowali,Sulawesi Tengah,Nikel Keurea,21542400.0,16640000.0,Ton,2022
112,122.056,-2.901,TytTN28vd2V5TGVmdTQveC9rQWZBZz09,Mineral Logam,Nikel,Logam Besi dan Paduan Besi,Padabaho,Morowali,Sulawesi Tengah,Nikel Padabaho,0.0,18545757.0,Ton,2022
