,longitude,latitude,mineral_type,mineral_grade,institution,city,province,object_name,hypotherical_resource,inferred_resource,indicated_resource,measured_resource,total_resource,probable_reserve,proven_reserve,total_reserve,units,year_measured
,116.403153,0.632223,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Nyelong 2,0,118.63,33.33,27.02,178.98,0,56.79,56.79,Juta Ton,2022
,117.231946,-0.753838,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Dondang,0,0.56,0.77,0.66,1.99,0,0.34,0.34,Juta Ton,2022
,117.683446,2.394277,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Sambakungan,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.865983,-3.950093,Batubara,Sedang (5100-6100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Jilatan Alur,0,22.28,28.69,0,50.97,7.09,2.24,9.33,Juta Ton,2022
,117.724501,1.266984,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Kalori sedang,0,7.156,21.14,6.906,35.202,21,6.9,27.9,Juta Ton,2022
,103.908573,-2.23717,Batubara,Sedang (5100-6100),Swasta,Musi Banyuasin,Sumatera Selatan,Batubara Panjering 2,0,26.7,29.5,74.5,130.7,24,59.27,83.27,Juta Ton,2022
,117.824166,2.323346,Batubara,Sedang (5100-6100),Swasta,Berau,Kalimantan Timur,Batubara Batu-Batu 2,0,6.61,1.51,1.51,9.63,0,8.47,8.47,Juta Ton,2022
,115.458799,-0.237991,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Lakan Bilem,0,9.8,69.3,10.72,89.82,21.68,1.38,23.06,Juta Ton,2022
,115.999837,-2.850348,Batubara,Sedang (5100-6100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Bangkalaan Dayak,0,7.43,20.84,71.05,99.32,103.2,0,103.2,Juta Ton,2022
,116.943905,-0.222249,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sebulu Moderen,0,5.67,0,0,5.67,4.1,0,4.1,Juta Ton,2022
,117.106627,-0.1189,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Giri Agung,0,12.379,0,0,12.379,4.976,0,4.976,Juta Ton,2022
,116.626075,-0.324415,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kedang Murung,0,8.644,15.426,3.506,27.576,8.159,1.803,9.962,Juta Ton,2022
,115.316855,-0.248102,Batubara,Sedang (5100-6100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Intu Lingau 2,0,40.9,138.6,30,209.5,73,15.6,88.6,Juta Ton,2022
,116.370673,0.624014,Batubara,Sedang (5100-6100),Swasta,Kutai Timur,Kalimantan Timur,Batubara Long Nyelong 3,0,118.63,43.713,27.017,189.36,36.9,19.87,56.77,Juta Ton,2022
,116.896862,-0.494253,Batubara,Sedang (5100-6100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loh Ipuh Darat,0,0.002737,11.781,366.495,378.278737,1.085,2.342,3.427,Juta Ton,2022
,115.70353,-3.07065,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Gunung Lingkuik,0,0,36.01,22.84,58.85,0,0,0,Juta Ton,2022
,103.69069,-3.83731,Batubara,Tinggi (6100-7100),Pemerintah,Lahat,Sumatera Selatan,Batubara Bunian,37.18,0,0,0,0,0,0,0,Juta Ton,2022
,106.16403,-6.8084,Batubara,Tinggi (6100-7100),Pemerintah,Lebak,Banten,Batubara Cimandiri,0,2,0,0,2,0,0,0,Juta Ton,2022
,102.10045,-3.28593,Batubara,Tinggi (6100-7100),Pemerintah,Bengkulu Utara,Bengkulu,Batubara Tanjung Dalam,0,0,15.05,0,15.05,0,0,0,Juta Ton,2022
,133.58093,-1.77252,Batubara,Tinggi (6100-7100),Swasta,Teluk Bintuni,Papua Barat,Batubara Tuhiba,0,5.38,0,0,5.38,0,0,0,Juta Ton,2022
,111.33384,0.70703,Batubara,Tinggi (6100-7100),Pemerintah,Sintang,Kalimantan Barat,Batubara Merakai,0,154.58,0,0,154.58,0,0,0,Juta Ton,2022
,111.19009,0.95567,Batubara,Tinggi (6100-7100),Swasta,Sintang,Kalimantan Barat,Batubara Ketungau Hulu,0,8.74,5.53,3.22,17.49,0,0,0,Juta Ton,2022
,112.46135,0.65654,Batubara,Tinggi (6100-7100),Pemerintah,Kapuas Hulu,Kalimantan Barat,Batubara Bunut,0,202.05,0,0,202.05,0,0,0,Juta Ton,2022
,111.68771,0.92447,Batubara,Tinggi (6100-7100),Pemerintah,Kapuas Hulu,Kalimantan Barat,Batubara Empanang,0,8.32,0,0,8.32,0,0,0,Juta Ton,2022
,115.80826,-3.33556,Batubara,Tinggi (6100-7100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Pandan Sari,0,1.23,0,2.13,3.36,0,0,0,Juta Ton,2022
,114.90147,-3.4984,Batubara,Tinggi (6100-7100),Swasta,Kota Banjarbaru,Kalimantan Selatan,Batubara Gunung Buta,0,2.5,1.2,0.75,4.45,0.429,0.259,0.688,Juta Ton,2022
,115.84732,-3.21454,Batubara,Tinggi (6100-7100),Pemerintah,Tanah Bumbu,Kalimantan Selatan,Batubara Batulicin,0,7.36,23.98,41.7727,73.1127,0,0,0,Juta Ton,2022
,115.51635,-0.89154,Batubara,Tinggi (6100-7100),Pemerintah,Barito Utara,Kalimantan Tengah,Batubara Benangin,0,63.7,0,0,63.7,0,0,0,Juta Ton,2022
,117.00992,-0.38272,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Ipuh,0,0,0,22,22,0,0,0,Juta Ton,2022
,115.72182,3.75661,Batubara,Tinggi (6100-7100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Longbawan,0,180.8,0,0,180.8,0,0,0,Juta Ton,2022
,117.35894,4.01479,Batubara,Tinggi (6100-7100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Simenggaris 2,14.28,0,0,0,0,0,0,0,Juta Ton,2022
,116.94867,-0.83517,Batubara,Tinggi (6100-7100),Pemerintah,Kutai Kartanegara,Kalimantan Timur,Batubara Bukit Suharto,488.68,0,0,0,0,0,0,0,Juta Ton,2022
,117.35627,0.13234,Batubara,Tinggi (6100-7100),Pemerintah,Kutai Timur,Kalimantan Timur,Batubara Pelakan 3,1.09,25.28,19.86,11.74,56.88,0,0,0,Juta Ton,2022
,104.7813,-5.08088,Batubara,Tinggi (6100-7100),Pemerintah,Lampung Tengah,Lampung,Batubara Mesuji,0,92.95,0,0,92.95,0,0,0,Juta Ton,2022
,101.21095,-0.37572,Batubara,Tinggi (6100-7100),Swasta,Kuantan Singingi,Riau,Batubara Pulau Padang 1,0,0.32,0.25,0.22,0.79,0,1.390988,1.390988,Juta Ton,2022
,119.74156,-4.66465,Batubara,Tinggi (6100-7100),Pemerintah,Barru,Sulawesi Selatan,Batubara Pangkep-Barru,0,13.9,0,0,13.9,0,0,0,Juta Ton,2022
,119.49207,-2.49593,Batubara,Tinggi (6100-7100),Pemerintah,Mamuju,Sulawesi Barat,Batubara Mamuju,0,0,0.78,0,0.78,0,0,0,Juta Ton,2022
,101.354249,-0.855082,Batubara,Tinggi (6100-7100),Swasta,Sijunjung,Sumatera Barat,Batubara Sikayan,0,0,0,44.92,44.92,0,0,0,Juta Ton,2022
,117.04772,0.43768,Batubara,Tinggi (6100-7100),Pemerintah,Kutai Kartanegara,Kalimantan Timur,Batubara Menamang,30.708926,0,0,0,0,0,0,0,Juta Ton,2022
,115.80007,-1.91095,Batubara,Tinggi (6100-7100),Pemerintah,Paser,Kalimantan Timur,Batubara Paser,17.17442,0,0,0,0,0,0,0,Juta Ton,2022
,116.90993,4.27397,Batubara,Tinggi (6100-7100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Sungai Apan,1.1,0,0,0,0,0,0,0,Juta Ton,2022
,133.8588,-1.86435,Batubara,Tinggi (6100-7100),Pemerintah,Manokwari Selatan,Papua Barat,Batubara Ransiki,4.03,0,0,0,0,0,0,0,Juta Ton,2022
,115.65953,3.60522,Batubara,Tinggi (6100-7100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Long Pupung,2.24,0,0,0,0,0,0,0,Juta Ton,2022
,119.697,-4.587,Batubara,Tinggi (6100-7100),Pemerintah,Barru,Sulawesi Selatan,Batubara Pattapa,5.16,0,0,0,0,0,0,0,Juta Ton,2022
,100.815352,-0.588656,Batubara,Tinggi (6100-7100),Swasta,Sijunjung,Sumatera Barat,Batubara Danako,0,0.630091,0.763818,1.00306,2.396969,0,1.00316,1.00316,Juta Ton,2022
,100.79175,-0.587697,Batubara,Tinggi (6100-7100),Swasta,Kota Sawahlunto,Sumatera Barat,Batubara Tumpuak,0,0.517021,0.358487,0,0.875508,0,0,0,Juta Ton,2022
,100.818317,-0.607051,Batubara,Tinggi (6100-7100),Swasta,Sijunjung,Sumatera Barat,Batubara Jorong Bukit Bual,0,0,0,0.03726,0.03726,0,0,0,Juta Ton,2022
,100.819826,-0.639643,Batubara,Tinggi (6100-7100),Swasta,Sijunjung,Sumatera Barat,Batubara Batu Bukit Barlago,0,0,0,0.02457,0.02457,0,0,0,Juta Ton,2022
,100.606238,-1.30839,Batubara,Tinggi (6100-7100),Swasta,Pesisir Selatan,Sumatera Barat,Batubara Nagari Tambang,0,0,0,2.19,2.19,0,0,0,Juta Ton,2022
,103.094415,-1.607275,Batubara,Tinggi (6100-7100),Swasta,Batang Hari,Jambi,Batubara Rantau Kapas Tuo,0,0,0,10.1,10.1,0,0,0,Juta Ton,2022
,114.834629,-0.745396,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Mukut,0,0,0,0.595833,0.595833,0,0,0,Juta Ton,2022
,115.373908,-1.390252,Batubara,Tinggi (6100-7100),Swasta,Barito Selatan,Kalimantan Tengah,Batubara Malungai 1,0,0,0,10.1825,10.1825,8.413,0,8.413,Juta Ton,2022
,115.167582,-1.724073,Batubara,Tinggi (6100-7100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Lebo,0,1.93,1.12,0.63,3.68,0.64,0.44,1.08,Juta Ton,2022
,115.233947,-0.565954,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Muara Pari 1,0,21.012828,9.736257,4.238928,34.988013,0,13.121905,13.121905,Juta Ton,2022
,114.015509,-1.013081,Batubara,Tinggi (6100-7100),Swasta,Kapuas,Kalimantan Tengah,Batubara Bukit Baat,0,3.4,0,0,3.4,0,0,0,Juta Ton,2022
,115.279219,-1.713119,Batubara,Tinggi (6100-7100),Swasta,Barito Timur,Kalimantan Tengah,Batubara Unsum,0,3.31,2.366,1.416,7.092,1.331,0,1.331,Juta Ton,2022
,115.082903,-0.862788,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Sabuh 1,0,0.37,0.135,0.144,0.649,0,0,0,Juta Ton,2022
,115.167036,-3.72133,Batubara,Tinggi (6100-7100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Gunung Liang,0,0,0.23,0.25,0.48,0,0,0,Juta Ton,2022
,115.693738,-3.161678,Batubara,Tinggi (6100-7100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sei Selilau,0,0.065,0.6337,0.7436,1.4423,0,0,0,Juta Ton,2022
,115.065749,-3.312989,Batubara,Tinggi (6100-7100),Swasta,Banjar,Kalimantan Selatan,Batubara Gunung Takira,0,1.02,3.44,2.48,6.94,0,0,0,Juta Ton,2022
,116.210875,-2.756162,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Sepapah 1,0,0.000828,1.091565,1.224498,2.316891,0.76877,0.711633,1.480403,Juta Ton,2022
,115.07819,-3.310916,Batubara,Tinggi (6100-7100),Swasta,Banjar,Kalimantan Selatan,Batubara Loktunggul,0,0.454272,0.340704,0.244608,1.039584,0,0,0,Juta Ton,2022
,115.916891,-2.75613,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Laburan 1,0,6.04,5.037,4.004,15.081,5.037,4,9.037,Juta Ton,2022
,115.903982,-2.683931,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Bambanlama,0,0,0,1.19,1.19,0,0,0,Juta Ton,2022
,115.812181,-3.363611,Batubara,Tinggi (6100-7100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Serdangan,0,0,0,0.5,0.5,0,0,0,Juta Ton,2022
,116.200564,-2.817426,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Mangga 1,0,0,6.5,0.621694,7.121694,0,0,0,Juta Ton,2022
,115.240611,-3.681666,Batubara,Tinggi (6100-7100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Paringbaluy,0,0,0,0.84,0.84,0,0,0,Juta Ton,2022
,114.961479,-3.901281,Batubara,Tinggi (6100-7100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Ambawang,0,0.094842,0.166215,0.176758,0.437815,0,1.6128,1.6128,Juta Ton,2022
,115.498297,-1.525101,Batubara,Tinggi (6100-7100),Swasta,Tabalong,Kalimantan Selatan,Batubara Solan,0,0,0,15.31,15.31,0,0,0,Juta Ton,2022
,115.443299,-1.573804,Batubara,Tinggi (6100-7100),Swasta,Tabalong,Kalimantan Selatan,Batubara Sungai Tutui,0,0,0,15.49,15.49,0,0,0,Juta Ton,2022
,115.953715,-2.011801,Batubara,Tinggi (6100-7100),Swasta,Paser,Kalimantan Timur,Batubara Luan,0,1.66453,2.289279,0,3.953809,0,0,0,Juta Ton,2022
,117.063105,-0.603101,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Janan Ulu 1,0,0.064331,0.197588,1.83,2.091919,0,0,0,Juta Ton,2022
,115.838101,-1.817457,Batubara,Tinggi (6100-7100),Swasta,Paser,Kalimantan Timur,Batubara Busui,0,16.593461,6.26,2.871126,25.724587,0,0,0,Juta Ton,2022
,116.969738,-0.359837,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Beloro 1,0,0,1.11,0,1.11,0,0,0,Juta Ton,2022
,115.386133,-1.590305,Batubara,Tinggi (6100-7100),Swasta,Tabalong,Kalimantan Selatan,Batubara Sungai Pasuang,0,24.305432,14.313295,9.82,48.438727,0,0,0,Juta Ton,2022
,116.655354,-0.32027,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kota Bangun I,0,0.698956,0.680019,2.82,4.198975,0,0,0,Juta Ton,2022
,117.171451,-0.516187,Batubara,Tinggi (6100-7100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Sanga - Sanga Muara,0,0.096531,0.49,0.216619,0.80315,0,0,0,Juta Ton,2022
,117.006025,-0.408561,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Perjiwa,0,0,0,0.24,0.24,0,0,0,Juta Ton,2022
,117.031026,-0.240306,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sebulu Ilir,0,0,0,0.46234,0.46234,0,0,0,Juta Ton,2022
,117.203081,-0.092691,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Bukit Pariaman,0,12.742,4.522,2.309,19.573,3.479,1.015,4.494,Juta Ton,2022
,116.773918,-0.544611,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Jonggon A,0,0,0.66,0,0.66,0,0,0,Juta Ton,2022
,116.866559,-0.929628,Batubara,Tinggi (6100-7100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Semoi II,0,5.403668,1.71915,0.502337,7.625155,0,0,0,Juta Ton,2022
,116.822309,-0.400811,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Teratak,0,0.813,0.774,0.737,2.324,0.702,0.631,1.333,Juta Ton,2022
,115.970172,-1.759904,Batubara,Tinggi (6100-7100),Swasta,Paser,Kalimantan Timur,Batubara Gunung Tempukon,0,0,0,4.739128,4.739128,0,0,0,Juta Ton,2022
,117.127922,-0.422106,Batubara,Tinggi (6100-7100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Sempaja,0,0.458,0.229,0.137,0.824,0.096,0.07,0.166,Juta Ton,2022
,116.109555,-2.0245,Batubara,Tinggi (6100-7100),Swasta,Paser,Kalimantan Timur,Batubara Lampesu 1,0,0.493,0.764,0.668,1.925,0.025,0.602,0.627,Juta Ton,2022
,116.688712,-0.369164,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sedulang,0,5.078089,6.507163,14.696049,26.281301,0,2.077647,2.077647,Juta Ton,2022
,116.504546,-1.443022,Batubara,Tinggi (6100-7100),Swasta,Penajam Paser Utara,Kalimantan Timur,Batubara Babulu Darat,0,2.513,1.256,0.753,4.522,0.679,0.611,1.29,Juta Ton,2022
,116.069802,-2.112091,Batubara,Tinggi (6100-7100),Swasta,Paser,Kalimantan Timur,Batubara Gunung Sangbeway,0,0.94,0.674,0.536,2.15,0.236,0.384,0.62,Juta Ton,2022
,103.730753,-3.817425,Batubara,Tinggi (6100-7100),Swasta,Muara Enim,Sumatera Selatan,Batubara Bukit Kendi 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,106.318785,-6.929547,Batubara,Tinggi (6100-7100),Swasta,Lebak,Banten,Batubara Sawarna 1,0,3.8,0.975,0.39,5.165,0.852,0.351,1.203,Juta Ton,2022
,106.286471,-6.945496,Batubara,Tinggi (6100-7100),Swasta,Lebak,Banten,Batubara Sawarna 2,0,2.853,2.888,2.661,8.402,2.4,0.9,3.3,Juta Ton,2022
,117.384865,4.228231,Batubara,Tinggi (6100-7100),Pemerintah,Nunukan,Kalimantan Utara,Batubara Nunukan Timur,1.469947,0,0,0,0,0,0,0,Juta Ton,2022
,117.421505,2.365483,Batubara,Tinggi (6100-7100),Pemerintah,Berau,Kalimantan Timur,Batubara Tanjung Redeb,23.572,0,0,0,0,0,0,0,Juta Ton,2022
,100.84102,-0.72368,Batubara,Tinggi (6100-7100),Swasta,Sijunjung,Sumatera Barat,Batubara Lumpo,0,1.87,0.53,0,2.4,0.53,0,0.53,Juta Ton,2022
,102.49503,-3.75832,Batubara,Tinggi (6100-7100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Bajak,0,0,22.89,6,28.89,0,0,0,Juta Ton,2022
,102.554263,-3.746895,Batubara,Tinggi (6100-7100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Taba,0,12.844,5.423,5.423,23.69,5.423,0,5.423,Juta Ton,2022
,102.43895,-3.633002,Batubara,Tinggi (6100-7100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Lubuk Unen,0,15.84,0,0,15.84,0,0,0,Juta Ton,2022
,114.113706,-0.402295,Batubara,Tinggi (6100-7100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Mulut,0,82.88,41.44,20.72,145.04,0,0,0,Juta Ton,2022
,102.884459,-1.089523,Batubara,Tinggi (6100-7100),Swasta,Tanjung Jabung Barat,Jambi,Batubara Lubuk Bernai 2,0,0.16,0.3,0.3,0.76,0.2,0.45,0.65,Juta Ton,2022
,113.088885,-1.635937,Batubara,Tinggi (6100-7100),Swasta,Katingan,Kalimantan Tengah,Batubara Tumbang Tungku,0,53.25,0,0,53.25,0,0,0,Juta Ton,2022
,115.674447,-3.356834,Batubara,Tinggi (6100-7100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Sei Wantawig,0,0,0,0.001042,0.001042,0,0.001042,0.001042,Juta Ton,2022
,114.576119,-1.091131,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Lemo I A,0,1.396,0.333,0.214,1.943,1.16,0,1.16,Juta Ton,2022
,114.699939,0.469773,Batubara,Tinggi (6100-7100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Tumbang Tupus 2,0,0.77836,0.549674,0.269196,1.59723,0,0,0,Juta Ton,2022
,116.609864,-0.480055,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Kedang Ipil 2,0,0,0,0,0,0,2.11,2.11,Juta Ton,2022
,115.043801,-3.352565,Batubara,Tinggi (6100-7100),Swasta,Banjar,Kalimantan Selatan,Batubara Mataraman 1,0,0,0,0.92,0.92,0,0,0,Juta Ton,2022
,115.902183,-2.782895,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Laburan 2,0,0,4.194,4.593,8.787,5.386,3.021,8.407,Juta Ton,2022
,115.654347,-3.162008,Batubara,Tinggi (6100-7100),Swasta,Tanah Bumbu,Kalimantan Selatan,Batubara Gunung Raya,0,0.414186,0,2.3,2.714186,0,0,0,Juta Ton,2022
,116.727818,-0.673314,Batubara,Tinggi (6100-7100),Pemerintah,Kutai Kartanegara,Kalimantan Timur,Batubara Jonggon 1,2.648,0,0,0,0,0,0,0,Juta Ton,2022
,117.241301,-0.660301,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sanga Sanga Dalam,0,0.55,0.52,0.52,1.59,0,0,0,Juta Ton,2022
,116.730449,-0.351982,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sukabumi,0,1.22,0,1.22,2.44,0,0,0,Juta Ton,2022
,112.933201,-1.167237,Batubara,Tinggi (6100-7100),Swasta,Katingan,Kalimantan Tengah,Batubara Tumbang Atei,0,0,0,0,0,0,0,0,Juta Ton,2022
,116.116337,-3.758935,Batubara,Tinggi (6100-7100),Swasta,Kotabaru,Kalimantan Selatan,Batubara Semaras,0,0,0,0,0,0,0,0,Juta Ton,2022
,114.523705,-0.95445,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Pendreh 3,0,0,0,0,0,12.667,0,12.667,Juta Ton,2022
,100.802266,-0.574048,Batubara,Tinggi (6100-7100),Swasta,Kota Sawahlunto,Sumatera Barat,Batubara Kumanih 2,0,0,0,0,0,0,0,0,Juta Ton,2022
,102.518132,-3.732902,Batubara,Tinggi (6100-7100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Wilayah Kosong 2,0,0,0,9.98,9.98,0,0,0,Juta Ton,2022
,102.52924,-3.7787,Batubara,Tinggi (6100-7100),Swasta,Bengkulu Tengah,Bengkulu,Batubara Penanding 2,0,0,29,20.06,49.06,0,0,0,Juta Ton,2022
,106.345669,-6.970673,Batubara,Tinggi (6100-7100),Swasta,Lebak,Banten,Batubara Sawarna Timur,0,21.37,8.775,1.246,31.391,1.246,1.246,2.492,Juta Ton,2022
,113.852918,0.013347,Batubara,Tinggi (6100-7100),Swasta,Tapin,Kalimantan Selatan,Batubara Tumbang Naan,0,0,0,1.32,1.32,0,0,0,Juta Ton,2022
,113.93438,-0.073698,Batubara,Tinggi (6100-7100),Swasta,Murung Raya,Kalimantan Tengah,Batubara Muara Joloi Ii,0,22.62,0,0,22.62,22.62,0,22.62,Juta Ton,2022
,115.092592,-0.44958,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Haragandang 1,0,0,0,14.5,14.5,0,0,0,Juta Ton,2022
,115.109934,-0.57507,Batubara,Tinggi (6100-7100),Swasta,Barito Utara,Kalimantan Tengah,Batubara Karendan 3,0,0,9.2,19.54,28.74,0,0,0,Juta Ton,2022
,115.184028,-3.717916,Batubara,Tinggi (6100-7100),Swasta,Tanah Laut,Kalimantan Selatan,Batubara Sei Karuh,0,7.121247,3.560637,3.560637,14.242521,0,0,0,Juta Ton,2022
,114.225273,-0.948339,Batubara,Tinggi (6100-7100),Swasta,Kapuas,Kalimantan Tengah,Batubara Barunang Unggul,0,0,0,0,0,0,5.009,5.009,Juta Ton,2022
,115.353498,-1.614004,Batubara,Tinggi (6100-7100),Swasta,Barito Selatan,Kalimantan Tengah,Batubara Bintang Ara 1,0,1.005482,0.558424,0.244397,1.808303,0,0,0,Juta Ton,2022
,115.373651,0.533296,Batubara,Tinggi (6100-7100),Pemerintah,Mahakam Ulu,Kalimantan Timur,Batubara Long Bagun 2,4.065,0,0,0,0,0,0,0,Juta Ton,2022
,116.02246,0.486904,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Buluk Sen 1,0,18.772,25.81,16.43,61.012,0,0,0,Juta Ton,2022
,116.832181,-0.114698,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sido Mukti 1,0,0,0.766,0.878,1.644,0,0,0,Juta Ton,2022
,117.000098,-0.36834,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Loa Pari,0,0,0,0.139164,0.139164,0,0.139164,0.139164,Juta Ton,2022
,117.039111,-1.001219,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Sungai Seluang 5,0,0.868,0.843,0.806,2.517,0.754,0.653,1.407,Juta Ton,2022
,117.226237,-0.605087,Batubara,Tinggi (6100-7100),Swasta,Kota Samarinda,Kalimantan Timur,Batubara Bantuas 4,0,0,0,7.8,7.8,0,0,0,Juta Ton,2022
,117.235695,2.522314,Batubara,Tinggi (6100-7100),Swasta,Berau,Kalimantan Timur,Batubara Gunung Sari 6,0,1.99,1.49,4.97,8.45,1.6,4.86,6.46,Juta Ton,2022
,117.274299,-0.666465,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Pendingin,0,9.678,6.5552,4.131,20.3642,1.71,1.49,3.2,Juta Ton,2022
,119.32769,-2.486729,Batubara,Tinggi (6100-7100),Pemerintah,Mamuju,Sulawesi Barat,Batubara Tamalea 2,3.335,0.869,0,0,0.869,0,0,0,Juta Ton,2022
,115.217515,-3.107139,Batubara,Tinggi (6100-7100),Swasta,Banjar,Kalimantan Selatan,Batubara Telagabalintung,0,3.873,3.227,2.93,10.03,2.67,2.193,4.863,Juta Ton,2022
,116.973036,-0.474484,Batubara,Tinggi (6100-7100),Swasta,Kutai Kartanegara,Kalimantan Timur,Batubara Bukitbiru,0,0,0,1.35,1.35,0,1.35,1.35,Juta Ton,2022
,117.199659,4.214169,Batubara,Tinggi (6100-7100),Swasta,Nunukan,Kalimantan Utara,Batubara Simenggaris 3,0,4.472145,2.504681,1.121093,8.097919,0,2.296836,2.296836,Juta Ton,2022
,101.954515,-1.567085,Batubara,Tinggi (6100-7100),Swasta,Bungo,Jambi,Batubara Rantau Duku 2,0,2.142,1.666,0.92,4.728,0.675,0.397,1.072,Juta Ton,2022
,112.844531,0.480001,Batubara,Tinggi (6100-7100),Swasta,Kapuas Hulu,Kalimantan Barat,Batubara Mentebah,0,0,41.65,4.65,46.3,0,0,0,Juta Ton,2022
,112.353354,0.588012,Batubara,Tinggi (6100-7100),Swasta,Kapuas Hulu,Kalimantan Barat,Batubara Pengkadan,0,10.09,10.897,9.915,30.902,0,0,0,Juta Ton,2022
,115.379055,-0.330147,Batubara,Tinggi (6100-7100),Swasta,Kutai Barat,Kalimantan Timur,Batubara Sembuan,0,16.2,13.9,11.59,41.69,0,0,0,Juta Ton,2022
